date,wallet,amount,mint,source
2022-05-11 06:54:38.000,BGBgFnQtfEPPSfEv51SNd6yrxDWWpvjWs9uKQT3QnHHZ,0.0,USDCet,Wormhole Bridge
2022-05-14 02:30:36.000,BNsEELT4uhM9abFGtMZNGsjQ4MK1zbQuQG2doey2ba8N,8881.580113,USDCet,Wormhole Bridge
2022-05-14 19:04:45.000,BPo65Bz96dRuTj6vyuwjRQ7ZMSnbZmLaVajxmn2moiww,299999.5,aeUSDC,Allbridge Bridge
2022-03-03 00:47:40.000,BPo65Bz96dRuTj6vyuwjRQ7ZMSnbZmLaVajxmn2moiww,0.0,FRAX,Wormhole Bridge
2022-04-22 04:31:38.000,BSwC26TKyhRtCfrqwvbjngRPrHAUALYDmHdXEVdgKuHb,1.49989,aeWETH,Allbridge Bridge
2022-05-13 14:25:43.000,BfE44EZPK2AztTfedYqLbta9WiXQfvHyPCjdE8t8FC9X,0.0,ETH,Wormhole Bridge
2022-05-10 03:19:24.000,BoWSqukN26JQ1AkkfonXYeEee7YA9NZ3GSbRLdmCkfp3,0.42339494,ETH,Wormhole Bridge
2022-04-30 15:08:35.000,BvSVE6YS8Pjwnsa1FtzJAbacqxVrRdv9iVepaMfWzQDE,0.0,USDCet,Wormhole Bridge
2022-04-26 03:13:18.000,C9et8Jm929CX3eKqLYeZvKvKB7rcKHHShJKuHX9no9GW,0.249625,ETH,Wormhole Bridge
2022-05-27 06:22:57.000,CMJPmxAm1pZYDoA3asE5enDFg1spdAq1XUcrexwQ7EuM,0.1,ETH,Wormhole Bridge
2022-03-09 13:52:13.000,Cii4Vsoj9ngV9fEaeMavoJygoJCn4MfERpNrugYWkQek,1160804.986947,USDCet,Wormhole Bridge
2022-04-23 10:38:20.000,Cv6W8KUGxQ3AEmNDe5LBLgGkPn8gh8fxSW4diusyCCM1,2000.098242,USDCet,Wormhole Bridge
2022-05-08 05:36:54.000,DXZyUU7vHFqX4584E9UFYXS6kqsUWvPBto18PWe2GhS4,0.0,FXS,Wormhole Bridge
2022-03-28 23:19:58.000,DhjYStNXqUVMZFhXXgzfycvNnEHcd48C4dTFmUoqWUBj,300.0,USDCet,Wormhole Bridge
2022-03-12 12:36:03.000,DwAHxgN5GxhLp1sWhrfxtCUAixRQxzSRmBBpVuWCQWti,0.045,ETH,Wormhole Bridge
2022-05-16 22:29:33.000,DwAmoCbnbRGo93ZMuvcZ2LqBz8D9WETEuG2KV3KP3vQW,0.00334374,ETH,Wormhole Bridge
2022-03-25 06:15:09.000,E4VzeJLsf5Y6t3yNi8VpS8QxhJbJGPhnkNBmU2XoCBs9,21903.222944,USDCet,Wormhole Bridge
2022-03-24 07:31:58.000,EEKRJQJk1Z2B215A6oyvj5478W8pwvCW4JHfqDtsqRfi,30377.086559,aeUSDC,Allbridge Bridge
2022-03-16 00:51:51.000,EMyDs45Dnj5qUBPfocxUVpN44d66ns2xf3TUeV3fMUnt,0.999,ETH,Wormhole Bridge
2022-03-11 20:48:56.000,EXPoPMSsb2pconoipkLqfaJ1ahws4x1yDiPX5vaeHv5Y,150.0,USDCet,Wormhole Bridge
2022-03-24 00:01:46.000,Ea2tcWHaMubHb2U6HBf48x7Cn38fAShR9hvZ1PCtaSuA,0.92989,aeWETH,Allbridge Bridge
2022-03-16 14:45:59.000,EuVi6f6V8F1DNHXzD8R36meApfQ5kjEmhHUQcbm43BEq,0.0,USDTet,Wormhole Bridge
2022-03-22 16:08:56.000,FEeSRuEDk8ENZbpzXjn4uHPz3LQijbeKRzhqVr5zPSJ9,936.431057,USDCet,Wormhole Bridge
2022-03-13 09:31:22.000,FRsehJVPhE36BxFJwzYJUYAjx953Qqh1YdKAJa87ksuo,0.0,USDCet,Wormhole Bridge
2022-05-11 08:30:38.000,FuGEwfUWPS4jKZrb6dDNf356gLwZSt6LPwXJn4phW2d3,2.001559,USDCet,Wormhole Bridge
2022-05-10 15:13:19.000,GEqhkmz5aBn7H15SWUYwcDXGraAqE75ZxpbyNveaLgCf,20.0,ETH,Wormhole Bridge
2022-05-16 09:36:26.000,GWVvyzzUDPAAyJGu9TT9A2p2Ahd5p8CfEZJgKn25ER1a,0.0,ETH,Wormhole Bridge
2022-03-30 10:39:24.000,GoV8U9c4hjCjeosW1VKsDuRTfUe96sUPAC5RyUbstpUt,0.99989,aeWETH,Allbridge Bridge
2022-05-07 01:06:20.000,GoV8U9c4hjCjeosW1VKsDuRTfUe96sUPAC5RyUbstpUt,0.3,ETH,Wormhole Bridge
2022-03-29 13:48:31.000,Gp4zjr92Wxnv8LsmkR3dTzAm7fk2nNRP36d4qEYdXrsc,250.0,USDTet,Wormhole Bridge
2022-05-12 10:21:36.000,HF476xiBEukigdhuTCMAsFE1pb6MHAbXsYbVMDZD9XMn,0.00204813,ETH,Wormhole Bridge
2022-03-15 17:13:26.000,HJrXuwcGs6JSXsBPKR7Wedzaatb2bx8tDwmHhYuMrKtf,0.0,USDTet,Wormhole Bridge
2022-05-23 23:45:44.000,HX7HwNKXcETYpCmn9mLeVT6eQGrMutAYtW77twxEi13T,299.5,aeUSDC,Allbridge Bridge
2022-04-26 01:32:07.000,HX7HwNKXcETYpCmn9mLeVT6eQGrMutAYtW77twxEi13T,0.0,ETH,Wormhole Bridge
2022-03-04 16:59:45.000,HjXuH4zSisrNiu7wmpPNZjjN32DoqfctPjU7r9iZfGea,0.0,USDCet,Wormhole Bridge
2022-04-15 04:27:56.000,HnUB5WSutL2ShU15TUG9GUthnVHhoW9MCLWtJLqgoJRE,0.0,LDO,Wormhole Bridge
2022-05-11 05:06:17.000,HpAXyc1vmQYan2kDuAHbRNujcGMZHwuQEqFSGETMjHXk,2312.18699063,LDO,Wormhole Bridge
2022-05-19 07:33:33.000,J9pEQe1ZSqu9t67kWGphyp9cArYcNKV7Ac5eiPyYH8xN,0.0,USDCet,Wormhole Bridge
2022-04-19 10:06:00.000,JA3Zn5HKrhcCPVpxxuDBfRPisW23J3s5KECK2zyjbHAu,0.0,FXS,Wormhole Bridge
2022-03-21 10:01:52.000,MpZmjC7GmdDcAhKeksfc3vxVw7YNrpV8Hzini3Miqz2,0.9,LDO,Wormhole Bridge
2022-04-24 17:23:20.000,PpeMARWwnzk4ir24XXTvf48F7W6oPaDFcHvsGKfyrsY,582.0,USDCet,Wormhole Bridge
2022-03-09 23:32:29.000,YPykc6wE7KgMNtG7fA8MU8SZYAjdkNLX8o4Xju6Fxj4,0.03793357,LDO,Wormhole Bridge
2022-05-17 16:52:37.000,mmGdMwUaNpo3dLyc96vaMRLwiPU6djAA2ATynmrHGM6,0.0,ETH,Wormhole Bridge
2022-05-12 12:58:22.000,rpm4ga8tG3CwArXor2dSNjwjdLSsbjcR6Hkhi5ktDrP,0.0,USDTet,Wormhole Bridge
2022-04-06 09:34:18.000,tCw98YuVqNruoGQbqTDNoh6f8wz8fiecRVNWnTc2rhG,0.11,ETH,Wormhole Bridge
2022-03-15 15:45:02.000,ym6HHycD3TmsVkVRj5X8jZDcdPdjRXPtY52GP14cikd,21.89582871,LDO,Wormhole Bridge
2022-03-31 23:43:54.000,ymTaX9gP8uHXktw3fLHGRkha8Ra4c6u2guZtX84YZ9N,1189.8843,USDCet,Wormhole Bridge
2022-04-25 07:27:19.000,12wVrD6Y3eANg9sqjtpd1Tks6GrXqZPdb2RkV5D2gj1M,0.025,ETH,Wormhole Bridge
2022-03-28 23:36:45.000,22EA1ue6L37PGRmeEm3UERBGLGxDwjmhLwekWWrAFQSe,0.0,ETH,Wormhole Bridge
2022-05-28 17:33:07.000,2X7wkz9CeiyAhU3YP3hJ5e3VXQd2HW7c5geLkmksded1,0.0,USDCet,Wormhole Bridge
2022-05-13 13:37:39.000,3F5r54v3JkTsk2tHaEDL7dtU9JtidcayPeWweLN7htwv,2772.284935,USDCet,Wormhole Bridge
2022-03-25 18:59:09.000,3Vrt2KqCBgMw82sUCuYMHxHzo88ERvDfRdubfoFQEMZK,2.0,ETH,Wormhole Bridge
2022-03-31 20:18:51.000,3WYGcdUicFbaq6JgSU83oSxkJLST3b7ZpVYWWoyTAGwn,2.0,USDTet,Wormhole Bridge
2022-03-09 21:56:53.000,3XsrQmrf47wc55enrmR2PNjpLyrAaWywdJkkB3XmT7Q8,0.0,ETH,Wormhole Bridge
2022-05-13 17:53:01.000,3ek7Zd3nYcgaUvTLcGK5rS4oCSZAJdcC7rXieVGW4h8U,25.0,USDTet,Wormhole Bridge
2022-03-10 20:00:13.000,3pZUJ5B75TuNnpZQ4uGBHi4MFL7ftVpkMgyVtqAzzxx2,100.0,USDCet,Wormhole Bridge
2022-03-25 11:14:34.000,3wKWcniZpugyudrwwKbDF13V85cXu5b7FnFtCSNQ3fnj,1.003854,USDTet,Wormhole Bridge
2022-05-02 04:19:31.000,48aYknSAmjUCGnAdup63usi44URjZFohTXrYa7Y8JRfx,28405.177321,USDCet,Wormhole Bridge
2022-04-19 05:53:51.000,4gZm1cyZuBLfqGDpUfYwn23PfeoND2HjJb2VkJreH8ps,127428.14449386,ALEPH,Wormhole Bridge
2022-04-01 23:36:40.000,4knbdJwPrD6rJ6U9swCQnFGKJjW1MtLnA9DFSf74wrmU,8.99999999,stETH,Wormhole Bridge
2022-05-30 15:39:00.000,4oiJSgfDqxA5K87UwYEDveY3h5EVnAy3uvrWDS8tCexi,0.0,ETH,Wormhole Bridge
2022-03-31 13:05:46.000,4sd6bnMwU233rysFcViGezGXp6chW8g3Rd1Eafqau3nL,0.0,USDCet,Wormhole Bridge
2022-03-12 13:00:05.000,4z9G4ZADdNmaEND1sAh5oGPVcKxiTbX4ssjvU4BDo6ve,1.0,LDO,Wormhole Bridge
2022-05-14 04:16:38.000,543K4DLGKN7AGZiUmhJyShDkZxqwN2bBNQFVKDqwPh45,0.0,ETH,Wormhole Bridge
2022-03-06 14:58:47.000,54cRe8MsZj3JJe8KJSXAYDxwfVwNtnzi2NPsQatnUd9j,22.92405175,LDO,Wormhole Bridge
2022-04-01 06:42:18.000,5BzDWc6MVWx2QxS3tSFLspdEHJLUYjogBByBUrZzcwU6,2.0,USDCet,Wormhole Bridge
2022-03-07 10:07:31.000,5FFFZQMvm28iLcXfxvcnEY84w2JBrh2RCitqMajxAaba,0.0,USDCet,Wormhole Bridge
2022-04-08 19:36:09.000,5S6sqJkxhxYxKhmwPGXWL5arPGBm1Z87JbqPjytJw8e4,0.623,ETH,Wormhole Bridge
2022-04-18 02:41:07.000,5T5vV6aPi9cEuyLdEszjeVZpgPiy9pa3YWjmvpTQQtGN,0.75,ETH,Wormhole Bridge
2022-05-03 00:55:38.000,5YTDtGXhF5LTd5qDHQuyUYXycj4fjXKjEPK2cuSZCcJp,0.0,USDCet,Wormhole Bridge
2022-03-04 02:14:42.000,5wnJAE4ZC58RY8qM4iGprvWfU7T7MxAm7aBiUQkpG69v,5970.352778,aeUSDC,Allbridge Bridge
2022-05-06 17:59:23.000,5wnJAE4ZC58RY8qM4iGprvWfU7T7MxAm7aBiUQkpG69v,0.0,ETH,Wormhole Bridge
2022-04-05 19:23:35.000,6cef5J9uW7PT23RDC6sr5xM2UE1MaDo1Ztv8fCj58u9x,0.0,ETH,Wormhole Bridge
2022-04-14 05:26:55.000,7AEXu19FBYZVJcjzj5TCeBpcuUh2bXVgSFqRVk481WpY,1697.487973,USDCet,Wormhole Bridge
2022-03-09 21:24:36.000,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,0.0,ETH,Wormhole Bridge
2022-04-22 22:08:17.000,7sJs1Qe1U3dyZbTJ4Kt7FbDWUmP4Vzr4QMCeRDniMpij,1057.158557,aeUSDC,Allbridge Bridge
2022-05-08 23:22:01.000,8CDEnnwdSNc9eRGFEvz5BbgYsqxLwBcT4RQQBzgCoG7Y,50700.0,USDCet,Wormhole Bridge
2022-03-02 17:52:01.000,8NXciqTCjmozbuVy6ADcsJWKzJ3GaVS4XpBjnDQTH4MV,9.5,aeUSDC,Allbridge Bridge
2022-05-18 00:50:56.000,8SEKGMuZVm7ZS7tpQ4cSgMAVWVJmA3kHjuzMJ8GEhZQt,0.0,ETH,Wormhole Bridge
2022-03-16 12:43:56.000,8YCuzLBpPD4nRnppjYvCn47uSGUqQVHehEgiiPRDVHqv,0.0,USDCet,Wormhole Bridge
2022-05-17 00:28:31.000,8Z9Bp416DFiv5W22kYgraU8mgDrAGED8uyqTv6sLAEk,0.45973116,ETH,Wormhole Bridge
2022-03-20 16:46:08.000,8iKYKXG3oGKJHvMeCXSGfo1Uyvuhj5RzWt4G23uXHbz2,0.0,USDCet,Wormhole Bridge
2022-05-12 06:35:20.000,8iyTvTimiHsZhT2zvV5iAAm7Gg6CY682BJf6pMom6kWB,0.00108935,ETH,Wormhole Bridge
2022-04-24 20:53:49.000,98CjCSKJVupUJ5G4kRDpWyLrP1qdXvcKtv9BbcGituAe,9999.5,aeUSDC,Allbridge Bridge
2022-03-06 00:49:37.000,9GsuXEnAm7vFFC7umto44qhVpcMLxkwpQSBKtxZjnAe6,0.0,ETH,Wormhole Bridge
2022-03-08 10:11:53.000,9T6bCVf7AshQP1NNbsF3eCdbChKbcfrFUPFWUXRijY5M,0.0,LDO,Wormhole Bridge
2022-04-30 17:54:10.000,9sXQrG3ZqhUSXDMfof69XXJYnXKozZjdWzVj3Qrp3R5w,1999.5,aeUSDC,Allbridge Bridge
2022-05-03 14:26:59.000,9sy3qH5DWNJjpXvpbXzFZgqHXZEFMx83di8HiJrJ2zMo,0.0,USDCet,Wormhole Bridge
2022-03-03 16:14:09.000,A9HfqP6ES3Kh49GupXaD1JtuFGFWUYT44BRSjzh16CoW,0.0,DAI,Wormhole Bridge
2022-03-12 05:36:39.000,ACjJtLLhAZ4WVjFNHSEx24bQwZvFntYTiogutrqF8gLp,38.550501,USDCet,Wormhole Bridge
2022-05-06 23:47:10.000,ARHAQyTfHFt6FmkqEAHjf6PBwpSvxFVDGoSDk7J5QbFu,0.0,ETH,Wormhole Bridge
2022-05-10 04:44:11.000,AW9KNEARKvhAdsAUNc8WH56F8pvZM5SJLGsKQz8JhiXA,0.0,ETH,Wormhole Bridge
2022-03-15 11:20:32.000,AWA5wksJQbVGnVKa2fSb35SCqi1xqBpgQMTb5CmY5wE6,14491.047155,USDCet,Wormhole Bridge
2022-05-19 08:39:20.000,AhWzDJA88gTGHGep8eF8znpeAaS3fqwf3yEcSMrD3n3C,0.0,LDO,Wormhole Bridge
2022-04-29 00:59:32.000,AugVnNpmqbZbuRaAkXiYhEyEc2z3qVyrgN37yKVibkJd,5.0,ETH,Wormhole Bridge
2022-03-22 14:06:15.000,AzfAnKXqmWLQien4QeZLNyAUEGQiAb5Q84RmaSrBh9ML,0.0,USDCet,Wormhole Bridge
2022-03-27 03:33:33.000,BQLvskDDRbEJwKA1JLWWq1aYAP4R9nzCTt1ir5oGJnpw,4.45,ETH,Wormhole Bridge
2022-03-09 23:50:22.000,BWtof6Ur9P6iRqbRZCPvfbAUx85mF8RB8ETertYdhk1m,0.0,LDO,Wormhole Bridge
2022-04-16 05:10:36.000,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,0.0,ETH,Wormhole Bridge
2022-04-29 19:04:26.000,C8juJsU1wxepGZ2nXX5EaMkFz3gzBmUKv3brKwevaz2L,14901.930953,USDCet,Wormhole Bridge
2022-05-07 22:32:04.000,CRLmXYZV3M7RBU4kUu6as8qiiC24n4pNiGDuc7EGQFTP,0.0,USDTet,Wormhole Bridge
2022-05-28 19:01:01.000,CWD77f1NW9x8Cjmz9TWzXcf6wdKGEzJNgHxYSNUcDk5b,0.031552,ETH,Wormhole Bridge
2022-04-28 21:26:15.000,CWpJSCowyA7hez3dWgSyr4NiLcbvTSAB7w3eP4VKHmmr,0.0,ETH,Wormhole Bridge
2022-05-15 13:58:51.000,CbjYNcvasHeJLRu12jb6QTkJGGhAQGcnMaPasjSsj3LC,0.0,FRAX,Wormhole Bridge
2022-03-10 04:47:30.000,CfdeYWuFDjCovx1CHmjZJWvSY3E91w29LYdB8bQHoYhD,14884.02919,aeUSDC,Allbridge Bridge
2022-04-29 19:46:58.000,CyrTSEw7ArfRtRAf3hi8TFQn3SrVAcwoQj7fPvaTM7U4,2.5,ETH,Wormhole Bridge
2022-03-31 17:30:13.000,D6FMUgUjyRv2mrE5i4rPKcYCo8G9MoYcPcNUeEigWCqL,0.0,USDCet,Wormhole Bridge
2022-03-03 16:24:46.000,DZk2VwPtrbmwAJpEjYR6eKmB3TmEBec2QZkymXp6vav8,0.0,ETH,Wormhole Bridge
2022-03-30 13:06:04.000,DsCNoSY9Vg12y4mqb5FUCxhXgPY8qRhACJfjsEKxbD5p,0.0,FRAX,Wormhole Bridge
2022-04-18 19:32:05.000,Dumpc72cm6pLTyU2bMQrtZyVAYJonhu4zMXv1JUt1yX8,0.0,FXS,Wormhole Bridge
2022-04-17 00:13:33.000,E9Avx5mtfBt9mw8XQfCPCE7cnzVJAh1se43TFQQBX1wC,0.0,ETH,Wormhole Bridge
2022-04-27 11:59:14.000,EPxJtiECoSqSbRvbxycXpD593TZdeEUAW7iRvoMnUUSq,0.0,USDCet,Wormhole Bridge
2022-04-07 06:15:54.000,ETbAzWMYd9D4i2SFzdN2EC7ybkSnJ9ZKqFGk6ZHZaRvm,30.43,ETH,Wormhole Bridge
2022-03-24 09:12:19.000,EVVA4fFkMNUS27wnjApHLj8cwspMDwnDhEoUGpVsCFeK,6.0,USDTet,Wormhole Bridge
2022-04-05 11:25:21.000,EetWbtqajVjL8atKE4ktG9wYWWGxvFVdzYodzGEw6fnf,1.0,ETH,Wormhole Bridge
2022-04-04 11:56:32.000,EuPTCjjxKhtV2iEVzg3iUKBw3XhKps8vf8PZBWvZ5cer,1.0,ETH,Wormhole Bridge
2022-05-20 06:34:43.000,FAEr2FCqheDRWimHWbgPKWwKdvf3NVgpUmUtGHVwx3fv,19999.5,aeUSDC,Allbridge Bridge
2022-03-22 12:58:39.000,FK92XP14G5pNxqmwYKprc7Q14p11SUaymLEi5592YPnS,249.5,aeUSDC,Allbridge Bridge
2022-03-01 10:17:31.000,G3ZEAY19iDMjF7P57dgFUZiC4bpeFvMPKShenugL7E2Y,0.0,ETH,Wormhole Bridge
2022-03-30 08:50:55.000,G7WWd2aTKkYAM1zUMHbJfEhQj1yHDhwraj9soZYt5H5i,0.0,LDO,Wormhole Bridge
2022-03-28 07:58:00.000,G7eoZAwGeK3BF1KphWAeQXZyTy5dvXumEVVEfTcEY21m,73590.98408199,FRAX,Wormhole Bridge
2022-05-15 04:57:54.000,GDBFgzu9jSMcVVWMBVuaPLQJF5GH413kNEybRmqVR9mA,0.0411651,ETH,Wormhole Bridge
2022-04-27 18:58:21.000,GzkvhycYjZCrJTXCUGPgE7kVSWjJCyBChdHAv2pBTbWQ,400.0,USDCet,Wormhole Bridge
2022-05-04 12:30:03.000,H87ZPfWQ3ZxQuNz5NWw6G5Zifjy3rgEcVAJG2pGRYeze,0.1,ETH,Wormhole Bridge
2022-05-10 18:45:51.000,HG2n7PPvJiTFkYLnhuX2wmKBYnt9zzBG2vxxfhMtJdhx,0.29234961,ETH,Wormhole Bridge
2022-03-11 17:36:56.000,HGWHtPMn52AuS8MXRpZogbVFrWMnkxT2KhEpBYvZgShf,0.0,ETH,Wormhole Bridge
2022-03-05 17:45:26.000,HGircQEzHXuhn4GDLm3q9xToN7wmy3NXhSkGYH1MEK2L,1.00711741,ETH,Wormhole Bridge
2022-03-09 14:15:13.000,HK6XtYQ6Rp9rhJqzjRvdeuyhuD2fEoLwoTjMq1p2xGMM,1.9,ETH,Wormhole Bridge
2022-03-02 02:04:34.000,HLUtYEUU1t73hEFLbcQqYzs5jX7cb8oJjQddWeWCWcwG,0.0,ETH,Wormhole Bridge
2022-05-06 16:41:48.000,HNp9nPN8M1e6ojFaTJhpJfS31YpFgVKm6zaR3ZD6uyiQ,0.0,ETH,Wormhole Bridge
2022-05-08 13:48:00.000,HQyj2bHR2dRT7tePZyBKkRfQGu86MaCPjQr2m8cZAW1Z,0.0,USDCet,Wormhole Bridge
2022-03-07 06:11:48.000,HT8N3K1GWgF5DDNEfvmNLuN5A8ns8zoKqRUzHttU1q97,2.0,ETH,Wormhole Bridge
2022-03-02 00:10:50.000,HVM87fsSqC6bC8JySH6eig9EJ9YJEgwMjj3bq3kdzkvm,0.0,USDCet,Wormhole Bridge
2022-05-07 10:41:10.000,HaKyAs1a83hnBcpJYxbg9QHZQbayTL8udA2o5egQ4BHj,0.0,USDCet,Wormhole Bridge
2022-05-22 06:42:53.000,Hvg1kjWLkTCeawu8DzKdo99CvB81qGBHq5aVKEgxYpBX,0.96440804,LDO,Wormhole Bridge
2022-04-01 02:40:32.000,J4AWd7n39S3WkoCPgZBft2372ZumHvCdyda9JmcE1TMN,0.0,ETH,Wormhole Bridge
2022-04-05 02:50:48.000,13oBgnU3YcTB9fC3LujY4at23uBiksuxA4Tq9LjpRuzf,0.0,USDCet,Wormhole Bridge
2022-05-12 15:30:30.000,25b14BjvYE3PyYtktyvxBZv9yYSfm181TdCY6FFHr6Uf,19559.17678,USDCet,Wormhole Bridge
2022-04-25 11:11:19.000,2AVd9avykEseAZVE8dKGnDHsbxFQByii1NHqwB1Vqxi6,798.478661,USDCet,Wormhole Bridge
2022-05-08 19:34:31.000,2Njunr2PaQsv9u3p8TRLFdUf7J4b5MUgNz7ipC7hQvKE,1.5,ETH,Wormhole Bridge
2022-05-22 16:04:55.000,2QwJVnPgZcCFzboMyFYX6NXRZMsJRr5UTwdKmvUhVsQB,0.0,LDO,Wormhole Bridge
2022-05-23 13:54:27.000,2VGTPp4UtJLRAN4syUPdLdnEhUiRVwW4A7XuYP8QbZbF,0.0,LDO,Wormhole Bridge
2022-05-03 23:18:30.000,2akwfKfkj2PxoTXwhVQCWkCQXXghrD5nsEz7VM6jNDRK,0.0,ETH,Wormhole Bridge
2022-03-21 04:42:49.000,2eP57L4gaupQYZqRSUoSTCpRM65Tb1cCDVjBnCy3Mwgx,0.0,USDTet,Wormhole Bridge
2022-05-12 05:07:02.000,2rSdeoKgTtQF25vjhfePYhhLT4aC28EDrNU4sYbXz2Tm,1.04413372,ETH,Wormhole Bridge
2022-05-30 00:51:37.000,2swjt9FYANebsu9edPD7kJSxSGdU7vr4SLkuprCFamC6,18.5,ETH,Wormhole Bridge
2022-03-10 17:57:41.000,324KiXsF2tvZwKuiVAR8mnE64SUjsd4b2JsRawajgUXs,155.33775656,LDO,Wormhole Bridge
2022-05-01 19:28:04.000,3GjsFTdYQXECDU7WFU9JcjZxJi4ELpaCdvhKm6PbbdVg,0.0,USDCet,Wormhole Bridge
2022-05-10 07:34:29.000,3MJWM6aknu6UM3Fhy79zFBqwdgFiJRSKD7vt146oGUWo,0.0,USDTet,Wormhole Bridge
2022-05-29 13:03:41.000,3ZsZsjVDjMh6rrEdFi13TnBgh9W9vLyCYcY4yzApzrdK,150.0,USDCet,Wormhole Bridge
2022-05-16 19:43:35.000,3bHtLqDAd6DwTLH4QBLXU1Tc2prMiTcVaZHojMMWpCaM,0.00098618,ETH,Wormhole Bridge
2022-05-10 10:54:43.000,3o8yBDNLDpbkBgsq91PiuMLTtiJN5zuyjd48KTVAU4Gb,3247.5,USDCet,Wormhole Bridge
2022-03-11 03:30:06.000,3xNJ4v49CbL6CDsH4zZDcEv2ViJLyobGG84V4CpQhSvS,3.0,ETH,Wormhole Bridge
2022-04-25 10:07:21.000,49hEncv8NRsfQqpZDBeGdqcSdKTH5fdyVux8G5XwrStj,0.0,DAI,Wormhole Bridge
2022-03-17 22:26:57.000,4CLTzGpSaNG1JpCdqEP9Lzdnb8ddJsmxHtJviH1jJym1,0.42,ETH,Wormhole Bridge
2022-04-06 08:14:48.000,4EHcUEvBVF9sjwhgucYRciNoBJa5hygeKYx7G36GYn8z,0.0,ETH,Wormhole Bridge
2022-05-24 06:31:08.000,4K5EJXBXDUAAnxxEqPvUEHjcdVFGURShqJhJaA9CWQtu,0.1,ETH,Wormhole Bridge
2022-03-19 06:57:33.000,4mRzcHGFMPEa2wyMqMTHn3QvQS9ygnd13Scw6PYMwQmn,0.0,LDO,Wormhole Bridge
2022-03-16 16:00:41.000,4qyZRHyT1UrVVpUYJFAK6yYrTBzdWhZThsV3AHTPVRr2,500.0,USDCet,Wormhole Bridge
2022-05-12 08:59:20.000,4uaQ6kp6U3jzGbFvzS7BK6igvtiH1n2qis8K6RNAgaVp,0.0,USDCet,Wormhole Bridge
2022-05-11 05:41:25.000,52cd3FdPYgY7kfYhadeJHHZaYD8zcSBUaBiiwdeiLFf2,2193.751363,aeUSDC,Allbridge Bridge
2022-04-26 01:25:15.000,579Ro4VDrXhaQUe9jRT5mVxpLuLT4xLRLWn6WMf3x6Wv,0.14762065,ETH,Wormhole Bridge
2022-03-05 18:43:23.000,5BbVs7P9wGnsU6fwcaFd3kpASVeHka3UvtURjdYjB66X,0.3,ETH,Wormhole Bridge
2022-05-26 00:45:12.000,5JtQRMFPqDt8YiSQkVcoWndzdhXmMqfT7rH9MVVtiDVm,1.32989,aeWETH,Allbridge Bridge
2022-05-25 00:47:50.000,5nU5wpJ4u4Uag3LM3XJnNFbUz2pTrgJEP3YZtr2GPrTT,0.0,USDCet,Wormhole Bridge
2022-05-26 10:33:29.000,614rU7f1pqC5iSeCCT3J152Yt6SfTLviff54p61dHejU,0.16,ETH,Wormhole Bridge
2022-05-03 22:19:50.000,6AdE3grRqCmUcFSuBtQd8RytizNZWJenTHJ4h87F7GPV,0.22,ETH,Wormhole Bridge
2022-03-03 16:12:02.000,6Gr7ipQskDUHB36L2Ln8196of6Shrm3jUMpsfoZW6Ecy,0.30000027,ETH,Wormhole Bridge
2022-03-02 13:00:56.000,6TN1ZXZYnRpaEX1ueR2WKyxC2pd2Bn9te2qm8pAFbMh6,0.48739,aeWETH,Allbridge Bridge
2022-03-11 19:50:19.000,6VGcEyf7x5PFBpUMKTH8cEnCmQ97FBuxjAh37GjXefPN,10.0,USDTet,Wormhole Bridge
2022-05-06 07:23:28.000,6icJJztPwqv7dF3FVkdojRUWxyRY47CrXJRqEDFbrn1j,0.0,USDCet,Wormhole Bridge
2022-03-23 19:58:57.000,6kZoofhL5S3U8aQU2VW2TDRZdiBYo1e1o8AUSbSttsAy,254.962327,USDCet,Wormhole Bridge
2022-03-09 20:32:25.000,6sSQmTCUwQPhU5dUeCeSBgKENSH2qjRJAFViTRL5xHUw,0.0,USDTet,Wormhole Bridge
2022-04-01 17:53:36.000,73fJRTj8VWhwPDuWT1seNvpwxe6i5y1hoYf9as2Rb6AL,0.0,ETH,Wormhole Bridge
2022-04-29 10:05:09.000,7JSRTZGsQBbyQjv1r1nYopiVacnMGPn4azuNcxzPNrTz,0.0,ETH,Wormhole Bridge
2022-04-04 08:15:20.000,7LFNCV8QcneJ67BeqB1Ys1eEbgPHfLeELU87b5qMFTyT,378.755624,aeUSDC,Allbridge Bridge
2022-03-29 23:52:48.000,7S6Xsu2Tarq5XbHwAPrPocsHEWjGmT2x44QfkK6ssC7G,0.0,WBTC,Wormhole Bridge
2022-05-02 23:13:34.000,88CX4ZD4pVQHxENabo7HL2SU3w1XzpCeTA1EMGEMpKEU,2.49989,aeWETH,Allbridge Bridge
2022-05-01 13:34:59.000,8RNbJDo83hy3TCkCBYfgRiV4urQrxtf4QJA8KPcyjwr8,0.0,ETH,Wormhole Bridge
2022-05-13 17:36:44.000,8W6NhiHB43Zueky8FmUfaykommDBXBFBJigxerEWtcAT,91.49280821,MIMet,Wormhole Bridge
2022-03-25 20:52:33.000,8W9gFhgun7etNWojzToZDpMhRS4xcksEjP1HPCkx7GVd,0.0,USDCet,Wormhole Bridge
